"target_id","exp_cnt","click_cnt","image_text_price",
"8d051e60-7d17-4fc6-ab2a-a810d4e480ab000","22","1","100.0000",
"8de1add1-0863-48c6-84f8-1a71c88505b2000","27","3","30.0000",
"8e39a6da-b492-4359-8f00-d30e16cc5203000","40","","20.0000",
"8e7d868e-2b9a-4f7b-900e-b151f185b906000","23","","5.0000",
"8e86c2bc-210a-4d5c-8467-bed9af58c59e000","550","41","60.0000",
"900aede6-bec8-4f88-8ba4-c7f8653fba14000","28","","60.0000",
"900c6074-fa12-4d6c-b651-41863c72c408000","17","","25.0000",
"90883adf-5e17-4f79-ac2e-f2bda62f095b000","126","5","12.0000",
"90c50f4f-3ae2-454f-b883-1329c6c8274e000","38","1","15.0000",
"911eac20-3969-43bc-9526-2660edd6025e000","23","","20.0000",
"9151517e-68a2-4ccd-923f-b5cbc21c1d49000","2780","175","60.0000",
"923F24C123664FEEAC394ADDC6399BDC000","43","","30.0000",
"92eef6f4-f685-4208-a9d2-a798301e47f0000","15","2","60.0000",
"92f37a09-e3f9-4cec-840a-cd3001cb8672000","94","3","300.0000",
"930b2f00-3f81-4e04-b648-d62656d18ab0000","91","5","20.0000",
"934f6ab0-9416-4dba-9962-af8d53c3ba12000","139","9","60.0000",
"93b94475-2c03-4c6d-abda-0c8185a3a5c7000","20","2","30.0000",
"94410adc-03a5-4f1d-8d10-ff22c5d87264000","17","","30.0000",
"94480ae1-2879-43c5-a974-4320266451db000","284","14","20.0000",
"94f85516-c720-11e1-913c-5cf9dd2e7135000","1493","121","60.0000",
"952e7683-c720-11e1-913c-5cf9dd2e7135000","73","13","200.0000",
"9541d41a-c720-11e1-913c-5cf9dd2e7135000","43","","20.0000",
"954a2936-c720-11e1-913c-5cf9dd2e7135000","35","2","100.0000",
"95819519-c720-11e1-913c-5cf9dd2e7135000","46","11","200.0000",
"9596e469-c720-11e1-913c-5cf9dd2e7135000","35","","40.0000",
"959bb5a4-c720-11e1-913c-5cf9dd2e7135000","40","2","50.0000",
"95e521da-c720-11e1-913c-5cf9dd2e7135000","28","2","100.0000",
"96354c32-c2e4-497d-9ff1-0ae8733fcbc7000","113","2","30.0000",
"96379fb9-c720-11e1-913c-5cf9dd2e7135000","14","2","30.0000",
"96429cbc-c720-11e1-913c-5cf9dd2e7135000","424","31","100.0000",
"9651944d-c720-11e1-913c-5cf9dd2e7135000","83","","30.0000",
"96526c4a-c720-11e1-913c-5cf9dd2e7135000","38","1","30.0000",
"9652f721-c720-11e1-913c-5cf9dd2e7135000","15","","",
"9657d44c-c720-11e1-913c-5cf9dd2e7135000","63","","30.0000",
"967d183e-c720-11e1-913c-5cf9dd2e7135000","412","11","100.0000",
"969d2d52-c720-11e1-913c-5cf9dd2e7135000","19","","30.0000",
"96ae8302-c720-11e1-913c-5cf9dd2e7135000","25","","30.0000",
"96b630eb-c720-11e1-913c-5cf9dd2e7135000","15","","",
"96bd050f-c720-11e1-913c-5cf9dd2e7135000","12","","20.0000",
"96cd998f-c720-11e1-913c-5cf9dd2e7135000","57","6","70.0000",
"96ceeb14-c720-11e1-913c-5cf9dd2e7135000","54","8","50.0000",
"96ea261c-c720-11e1-913c-5cf9dd2e7135000","64","3","30.0000",
"96ea2d03-c720-11e1-913c-5cf9dd2e7135000","54","6","30.0000",
"96fde767-c720-11e1-913c-5cf9dd2e7135000","19","","50.0000",
"970e4e18-c720-11e1-913c-5cf9dd2e7135000","202","4","29.0000",
"9719a323-c720-11e1-913c-5cf9dd2e7135000","607","48","200.0000",
"971d4db3-c720-11e1-913c-5cf9dd2e7135000","71","4","30.0000",
"97205774-c720-11e1-913c-5cf9dd2e7135000","33","","45.0000",
"9728bf02-c720-11e1-913c-5cf9dd2e7135000","13","2","20.0000",
"972aec54-c720-11e1-913c-5cf9dd2e7135000","13","1","",
"9732e52c-fea0-4b8e-a86d-cc2ef518296d000","12","","15.0000",
"97441aee-c720-11e1-913c-5cf9dd2e7135000","45","2","30.0000",
"97639c27-c720-11e1-913c-5cf9dd2e7135000","80","8","25.0000",
"9768c8f2-c720-11e1-913c-5cf9dd2e7135000","64","4","100.0000",
"97703bdc-c720-11e1-913c-5cf9dd2e7135000","55","4","30.0000",
"977222af-c720-11e1-913c-5cf9dd2e7135000","190","14","20.0000",
"977798f8-c720-11e1-913c-5cf9dd2e7135000","60","3","100.0000",
"9778f18e-c720-11e1-913c-5cf9dd2e7135000","18","","",
"9779c184-c720-11e1-913c-5cf9dd2e7135000","117","8","15.0000",
"97848e1c-c720-11e1-913c-5cf9dd2e7135000","52","4","60.0000",
"978b99e9-c720-11e1-913c-5cf9dd2e7135000","98","6","80.0000",
"97903c2f-c720-11e1-913c-5cf9dd2e7135000","31","2","",
"97a3fcd2-c720-11e1-913c-5cf9dd2e7135000","86","","256.0000",
"97a59a91-c720-11e1-913c-5cf9dd2e7135000","267","11","80.0000",
"97a95c88-c720-11e1-913c-5cf9dd2e7135000","201","17","300.0000",
"97acc2d5-c720-11e1-913c-5cf9dd2e7135000","30","3","60.0000",
"97b1b12c-f908-4d4e-9d63-d64a60afe565000","134","5","5.0000",
"97d7e779-529c-4bb0-bb6d-e945b144f7ff000","2366","88","48.0000",
"9a08b3d5-8a3a-48e8-aaed-67305f978cbc000","51","1","30.0000",
"9a6973aa-c366-410d-a5a0-cbb64a2c9d01000","37","","30.0000",
"9ad1b22d-a5ab-4ef6-a585-047ab707b90b000","24","","",
"9b41f60c-2f5e-43a3-b584-b60d312e9d5c000","768","71","1000.0000",
"9cca74a3-18e5-4109-bb79-b4b2795012eb000","13","","25.0000",
"9d166178-b4dc-4810-a2c2-9807345798ec000","11","","20.0000",
"9dfff990-43d8-41c9-9d8c-1777efd77e19000","16","1","5.0000",
"9ed9bca1-0d10-47f6-8b13-72f9ebc62e1a000","13","","",
"9f81631d-bddc-4674-8526-6a579eb1bbcb000","26","","",
"9fb058b7-403b-4c5c-80e8-7d8fb624da9c000","46","1","20.0000",
"CE861B2FB7AD6F48E040A8C0790278B8000","17","1","50.0000",
"ECB330E20957A805E0400A0AC8644566000","19","","",
"ED26165FB8FA5154E040A8C00F0124FE000","33","5","40.0000",
"ED26165FBA195154E040A8C00F0124FE000","800","24","50.0000",
"F328B86BEC434066862A16E108F1CC45000","30","","50.0000",
"FA812D088F477E42E040A8C00F010A35000","42","2","100.0000",
"FEC007C4EF411EF0E040A8C00F012C86000","466","40","180.0000",
"FEC007C4F1481EF0E040A8C00F012C86000","323","25","80.0000",
"a2538084-b227-4836-8270-7ee6c0b668a1000","52","6","30.0000",
"a3440f69-62b7-48e5-b6de-ed1654a33190000","23","","10.0000",
"a3818aa6-6545-49c9-8177-a6a8ee4d46df000","316","21","30.0000",
"a49382ca-df72-4b09-92b5-d62c91687922000","11","","50.0000",
"a523ddca-0b35-4238-86e7-b64b1cbe05bf000","12","1","10.0000",
"a656b775-55fb-4efa-abd7-dc74dfa9e180000","58","1","60.0000",
"a6cef16c-552e-4431-8842-0bae8ffc3bb1000","48","2","20.0000",
"a75b3560-148a-434e-bcee-65025fd1026d000","14","","200.0000",
"a7d7f688-7ab8-4c20-b7f3-50eb13c007a7000","34","","",
"a804e553-d8b7-411a-aa62-ee30f55d43e7000","29","","10.0000",
"a8c09bbf-8787-4fa1-ab3d-d244c9c06f71000","29","2","50.0000",
"a9094b2c-9c50-4984-ac63-410b01f41453000","59","4","30.0000",
"a960ee1e-2ae1-4330-8e0a-5ab6ab6526de000","11","","30.0000",
"a985a9e0-065f-48ed-b8da-546a10ffa754000","17","","",
"aa4bf976-7a51-4354-a3c5-3e200828f6a3000","11","","10.0000",
"aa6ea367-29a2-42a1-a1fd-8cc6cf6795ce000","20","","",
"ab370e9b-3f79-43d4-a392-b4a015b0aa13000","61","2","",
"ab470999-fc22-43d4-9785-f9bb01e07610000","19","","5.0000",
"ab808b92-5428-4380-9aad-a578d97dbc04000","1101","35","50.0000",
"abd4eacd-18ad-4bc9-a0b2-8fe39c9b2d90000","16","1","50.0000",
"ac4208c7-4559-42f0-915a-3dccbc81391d000","85","3","30.0000",
"acb0f634-c381-4ccf-bd02-c12897970c2f000","11","2","30.0000",
"ad507c2d-5ea7-4087-a23d-f3b125e10793000","66","8","500.0000",
"ad93efe6-51f8-468a-ac6b-509f6d08d003000","94","4","15.0000",
"ae45846a-a8ff-4843-9ec8-5343e14c88b5000","18","","60.0000",
"af0e0335-14cd-40db-85fe-7aace367e09f000","23","1","15.0000",
"afa9d145-1b2a-4d86-ad8c-52b028bb13c3000","48","4","30.0000",
"afdd1570-9561-49a3-b651-90afb17dea37000","54","1","50.0000",
"b063024b-f1e6-4525-8864-89b81329618d000","42","1","50.0000",
"b07a8e40-041a-4809-a631-2e88d95c619e000","12","","",
"b0bd8ca2-f229-4e86-8636-c0a6786f6b9d000","304","28","25.0000",
"b205b57e-b6dc-4ce0-830d-0988e94f700d000","14","","20.0000",
"b20e740c-43a2-45fc-b42e-5898cfa30ab8000","13","","",
"b21920ba-6187-4f1e-be2a-9d728ebf4086000","18","","50.0000",
"b235632c-9bfd-4178-a4e7-5b9ffb94b3cb000","16","","",
"b252e4e1-8d98-46dd-80a5-3ca1e24bd266000","22","","20.0000",
"b26d76b1-9661-4a49-b96a-baebb898ec94000","219","7","5.0000",
"b2a1b57b-7322-4fdb-acba-b9e24e59dcf2000","15","3","25.0000",
"b2a4854b-3888-465f-a0c0-395afca1ac90000","154","8","39.0000",
"b2d52224-53d1-4a9e-92ee-86baf16a329d000","73","7","37.0000",
"b391d545-3eb3-42eb-9c82-16d53f253806000","31","1","20.0000",
"b437bc74-a89a-403e-b539-fdd24a3b33f1000","72","4","35.0000",
"b5048cb0-aa99-4b31-a70c-088ac61c2f9d000","251","5","60.0000",
"b520eae9-c4b6-48b7-8a68-f167148b1764000","36","1","50.0000",
"b6544bd8-929f-421f-81fd-a58e37b97b90000","77","1","60.0000",
"b6a4e661-1110-4d45-917d-50a4462ef1b1000","14","","20.0000",
"b6b108ac-d244-4d3a-82a1-0a0f5a283c12000","29","","",
"b772fc0d-7a9c-45ce-85d6-3ba52fada3e9000","85","10","30.0000",
"b798c4ec-95da-4c53-8a90-5539b1ba5a35000","11","2","",
"b8655f30-b557-42f0-bffc-9ed1a5c04f90000","27","1","10.0000",
"bac489a3-87f9-405d-8b9e-96f047d6c229000","41","2","20.0000",
"baf67979-a936-4d28-b47e-19eae2221c6e000","15","1","",
"bb8fc14d-23ce-45ac-b9d5-e285c7a14e7e000","287","18","40.0000",
"bb98466a-3d39-4997-8d28-e8088e9e6e70000","12","","30.0000",
"bc12013c-77cc-496e-9343-9501d9e43732000","88","2","2.0000",
"bc2a49c5-2028-415f-9917-de20d160359b000","1598","149","100.0000",
"bc595992-70c9-4c7c-893d-e55f3fb69022000","46","3","30.0000",
"bce9b783-dd2b-46ba-ad5a-124bb01ef4a3000","108","9","25.0000",
"bd46b78a-49b8-4b50-a46f-0a6414ac4a33000","27","1","15.0000",
"bfb0db89-849b-442a-9a7e-744dcad58e3c000","304","19","40.0000",
"c073d423-023c-442a-8bad-665ffeccc572000","11","1","",
"c0da8ce3-326b-4994-8bda-8304dee814ad000","53","6","40.0000",
"c202244d-d98a-43b1-b8d9-e7b64f3efd65000","17","1","80.0000",
"c2491a50-615b-4041-9743-78a7dd4b22ae000","19","","80.0000",
"c287c965-66ef-4fbe-9085-fca6f0902647000","111","6","30.0000",
"c297c5fa-b75c-4fb5-ac6a-f90fd613019c000","1054","42","50.0000",
"c29edf4a-4344-4dc2-b2bb-6e8919e7f8bf000","39","4","40.0000",
"c3226360-6820-42a8-8d6d-cd4bdf3a93a1000","55","2","80.0000",
"c3394b6a-cb4a-4780-abf8-c25247a73e5f000","770","20","45.0000",
"c3e88d66-c990-47e0-a1ad-0d90d6cd017e000","14","4","10.0000",
"c489101a-a842-4fec-b183-375535772b0c000","29","","30.0000",
"c4a2d0a1-088a-4e75-af0d-1ff46a69027a000","19","","",
"c4a2d852-4604-4cb2-9410-bf55e2024c91000","22930","828","80.0000",
"c51693d7-3c3b-400e-bc6c-7f09da9e3deb000","34","6","50.0000",
"c5607da6-f4d0-433f-a3b2-93523c55c23f000","24","","30.0000",
"c586863f-e346-4d9a-b26b-814bdbf6667b000","14","1","50.0000",
"c5fa52a5-b15c-4a0a-9ab1-c984f01a4303000","72","2","30.0000",
"c644b501-c146-4c2a-b5f2-04d50c2b1406000","416","11","100.0000",
"c64a73be-9b5b-4e8c-a543-c9fe19d630ce000","383","24","30.0000",
"c66020b0-bcec-4dbe-a999-cc0046862202000","936","57","100.0000",
"c830f755-9fcd-4f20-9fbf-7872d52c264f000","104","1","40.0000",
"c851c918-3d05-4ffc-8d6a-dd987c7d5feb000","154","16","100.0000",
"c93f5770-deeb-412d-81e8-174bedea3a46000","11","","",
"c98d3774-6653-44d1-8427-42f54a56367d000","21","","30.0000",
"c9db35db-ad0f-45dd-a106-41b4a1aff7d2000","33","3","100.0000",
"ca181550-404e-410b-8612-f40ac11fdbcc000","267","11","35.0000",
"ca23d89e-abd9-4415-a78a-08334aff5bce000","13","","",
"cab08a73-3215-41d1-8731-a44905059226000","184","8","50.0000",
"cb0b4cc8-f3ad-4d7b-98d6-3b7855c4f752000","649","22","50.0000",
"cbf3ae87-e045-4d93-9cc5-9bf245f5c674000","44","","30.0000",
"cce3cadf-d24f-4ecc-9648-a2eda0b8ee47000","717","81","200.0000",
"cd28f5f0-5cd9-49c3-84b5-a487b48b496f000","20","2","20.0000",
"cd32ca13-5ba6-4e1f-9b80-7a23e5622273000","31","","30.0000",
"cd3370e0-1d0e-4699-a33f-3aa5f722dee6000","37","","30.0000",
"cdbec0f1-0ca7-4841-8e1e-663b95b4a7c3000","18","2","",
"ce61e64a-f7a1-46b0-88fd-eecb89422e77000","25","","60.0000",
"ce9c3652-bcb5-48e3-af8e-84cd3e44cb33000","43","6","20.0000",
"ceda9743-3f68-462a-807e-d628d74140d0000","17","1","10.0000",
"d064a987-c736-4061-a262-aef49b576804000","41","1","0.0000",
"d0a23fcd-61d4-4b7e-95c0-40f7d0991c58000","97","2","30.0000",
"d3425eed-fd07-477a-a7d2-eb670365d8c5000","630","25","50.0000",
"d3cddcaa-fbf6-4bba-a015-b661981aa091000","248","4","20.0000",
"d4226dc2-8bab-42f2-bbe1-e4505ea4d64c000","13","","",
"d4251d3a-1ecc-4996-afbd-8b680c933b63000","36","2","",
"d4582c9c-0320-4e7c-8534-09024a26779f000","52","4","50.0000",
"d4cdcb1c-f65a-4ae3-8e3d-e0fb78ebac91000","22","","30.0000",
"d513449c-3929-4412-adc3-2eb34226a278000","13","","30.0000",
"d5c2913e-b2e9-4b45-a89d-f1ad93da455f000","11","","",
"d6b0544f-a1fc-497e-8509-79ff763d197a000","34","1","20.0000",
"d7774c2f-b250-49d0-86e5-9b8bc23757c7000","751","44","30.0000",
"d89c478d-b830-4b9b-9178-a42314aaa2b5000","213","5","20.0000",
"d921e7e9-02dd-4c6a-a5c4-f4e747172e78000","882","64","200.0000",
"da3f871b-4888-44a8-94ae-f71f9a9990c8000","155","8","60.0000",
"da63a150-e0e4-4889-a368-ef66ad5b8829000","22","","",
"da6d64b3-e06f-4152-b413-690b7b05594d000","320","25","75.0000",
"dbe6490a-338b-4de2-b4f0-44acccc5c97a000","44","","30.0000",
"dc0463b7-59ca-461d-93b9-4337eaf96ba7000","13","","30.0000",
"dc070869-8c86-4cbb-b1e9-78d01c4a6889000","11","","30.0000",
"dc52341f-4a05-48e3-95d6-b052efa8d150000","73","1","60.0000",
"dd7332db-efe5-4254-9e79-fdaeffb3a579000","821","129","280.0000",
"dd7be432-2be7-4005-9884-97ddaadbacf0000","15","","50.0000",
"ddab42b3-97ef-4403-9886-863a9a3792dc000","12","","",
"de20740e-7cb1-4953-a024-389cacfb2dbf000","55","7","20.0000",
"de7c6b11-351e-420a-9aea-46b995815442000","204","4","50.0000",
"dec16327-aa81-4af9-a59b-bd357e3251ec000","11","","",
"decffb3f-7ba6-49f5-af8f-c6267fe1c0a6000","103","","60.0000",
"dfe4854f-cf4a-4c84-8dc3-4632241fe80e000","55","2","",
"dfeeef89-af15-490a-b665-5c28d23709ba000","22","","30.0000",
"dffe27c2-89b6-468b-b6eb-78761c190bdf000","55","2","",
"e0dce777-673c-43ee-9983-76368bd7bfdc000","18","2","10.0000",
"e10c3323-f179-4699-a0ca-fa190d2c4137000","17","3","30.0000",
"e143174d-da88-45f8-a3e9-67f2c37bb7ca000","21","1","50.0000",
"e1455b8a-24dc-4997-83c0-fb05c2a75dac000","34","","5.0000",
"e20e4b97-3373-4af0-904e-037b1d1d5018000","11","","10.0000",
"e287b971-51b5-48db-985f-f63dde963115000","65","2","25.0000",
"e2c1d4a4-b82b-47da-930f-b4b11eab4624000","117","7","25.0000",
"e2c37c48-5bc6-4aa2-9a5b-43443a51efe6000","20","4","30.0000",
"e2e8a53a-0663-46ab-b211-fa9e35281e3d000","104","5","50.0000",
"e385a527-3680-4b58-927e-e597a474795f000","23","1","50.0000",
"e3876c84-45f9-4ae5-b787-e96f8f88ff77000","700","18","30.0000",
"e498b387-9059-4ac2-ae02-5a3894338fe9000","23","1","399.0000",
"e5994d9f-3db7-4c92-a85a-a2043af08378000","15","","10.0000",
"e5fcaad4-8ef4-420d-8389-c1386f832576000","24","2","",
"e7222014-af62-4018-ae57-0d11e0747dc6000","659","49","59.0000",
"e799f35f-e1e5-4465-9133-23d2a07b3668000","11","1","10.0000",
"e79c8c70-2525-4e3a-8a9a-b5b96e98fd3e000","49","","30.0000",
"e7ca6cf9-f0a3-4700-b149-b2968ea1cc40000","11","","25.0000",
"e8131270-0f37-4500-ab58-32e278ebd009000","21","1","",
"e838babb-a895-4b30-9b35-ca72b7e78abd000","72","7","20.0000",
"e84bba73-588f-42da-9a6b-acf9e7de6750000","30","","10.0000",
"e9ba94a3-801f-43e6-8e78-2342452dc053000","18","2","5.0000",
"e9f63883-4115-4e17-a647-ab679c007c58000","11","","",
"e9f718de-90df-4531-9551-95820d3b878c000","22","3","50.0000",
"ea3ae52e-75fd-475c-99c6-b94097eea0d5000","82","5","30.0000",
"ea44ea8d-25e6-4ac3-9c24-553e5a1ff68f000","12","","30.0000",
"eab219a8-afeb-4d49-ac3e-854fb2cacf6c000","20","1","25.0000",
"eb80665b-d2d5-4383-bc02-497ff2f78f25000","278","12","40.0000",
"ecba34f7-2370-4177-a3ca-ed7513954afd000","150","10","5.0000",
"ed30f1df-a9c1-43f5-abc5-d6158bca5c10000","32","","30.0000",
"ed772fea-2684-4d1b-a543-ee2711f8920e000","13","","15.0000",
"eddd5238-7a26-4e1c-8182-56b279531f83000","25","2","30.0000",
"ee8366d5-a2a1-47e3-8fd5-33937c4f7ef4000","18","","30.0000",
"eea6f1d8-b7fb-4a74-855e-c0f787152513000","21","","",
"eec05282-411a-4bd9-8af5-99e032e3fae1000","82","5","35.0000",
"eeea9bbf-8163-4777-adf8-98f26a374904000","376","44","200.0000",
"eef68323-8e81-46a5-b1c9-1699ee31b30d000","11","","30.0000",
"ef70eb5b-ad2d-474e-8f79-27c3a7fffa2c000","456","1","20.0000",
"f00803f4-d381-4178-b965-668655182925000","313","15","50.0000",
"f14eecc7-b306-4074-a4d3-05b7c9e628e8000","13","","29.0000",
"f1ac552a-012e-4d75-999d-2745ed5cb56d000","133","8","30.0000",
"f1b5715c-69cf-44fd-b8e7-8f3fad37fe5e000","48","7","25.0000",
"f1ddb5c2-dee6-4def-9f1e-0b9dc3a71b7f000","21","1","10.0000",
"f2025588-2257-4470-b7e4-cf9659c9dadf000","22","2","15.0000",
"f2355d0c-9752-4831-82a4-ea13bdd6a180000","3432","378","80.0000",
"f2ae8be1-2307-45e7-9216-e54f4a12ff1c000","95","","25.0000",
"f2ebe398-b82e-48f3-9751-ed8814bb5406000","27","","50.0000",
"f32f6ae4-7888-42f8-9f26-f6db114d0c9e000","21","1","20.0000",
"f33addd3-fb47-487a-99ca-c42fb277606f000","387","50","99.0000",
"f42ca350-58ec-4cd4-b369-06eb8c21d376000","15","1","30.0000",
"f50780ce-1795-46ae-8e4c-412bbff2d56a000","13","","21.0000",
"f7e41a62-158d-4e4b-88bf-445f4231abe5000","36","","",
"f7ef873b-ca93-4139-928c-0c09983c7a30000","33","1","50.0000",
"f87f8543-7099-4289-b3f0-59b7b5121585000","47","4","20.0000",
"f97cba56-bc25-42a3-a960-6f057ede1e32000","19","","",
"f9ba21b8-108e-4a54-940b-c05bfaa597ee000","22","2","30.0000",
"f9d92be6-eb33-41a8-8682-0bb27a50abec000","522","33","30.0000",
"fa2f9413-f435-4e1e-82fe-c19b2cc0c59f000","22","","",
"facbfc37-b1d1-4510-8c0e-2c00256b57fe000","194","22","20.0000",
"fb13b581-1f0a-435e-b059-edd14d87caec000","13","","30.0000",
"fb95b315-f567-4794-a720-1e20979ebdd3000","14","","25.0000",
"fcc4425f-81de-456f-9604-387e23fc95b6000","14","","15.0000",
"fe818e87-7b95-4b4a-bc7d-be87b23a2b66000","196","17","50.0000",
"ff37ae30-bfb1-4842-af60-ea39d91c39f1000","19","1","",
"ffde8a4c-8ccc-4ef6-b36c-2d641318c50f000","27","1","25.0000",
"00710f28-0bd8-4a95-a867-4b4e9667305b000","54","10","0.0000",
"00F2835372DFBA0AE050A8C00F017471000","331","15","100.0000",
"01028683-e111-4517-8d9a-e307001f931a000","42","","20.0000",
"01666fa3-c3bc-4fe9-919b-348d901f4a08000","106","11","40.0000",
"017ae0ff-665e-413a-9d9f-c8e55a513be2000","37","1","",
"0221c2b3-edf0-42a1-9863-49cdfb8a9b01000","20","","50.0000",
"02c4a59d-7952-428a-bef8-23007b66abd7000","17","2","20.0000",
"02d409fa-cad6-433d-86d1-a84bd5dcbee8000","11","","",
"02e6b04e-f82c-42bd-9ac4-7985125d5500000","18","","",
"02f7b9b5-9565-4453-8572-7e3b741e21b9000","36","","6.0000",
"0341fef8-872f-4208-adf3-9ffed08db40f000","62","10","10.0000",
"03C845976D171784E0530F01A8C0DDC0000","31","3","30.0000",
"03cb8327-bc65-469e-be7d-178ec67e9173000","32","3","",
"043102e2-4a4a-4777-bd0c-d8ec5e7f3e06000","30","3","30.0000",
"047e4060-70d3-482c-866d-793816321bd1000","11","","",
"050082b0-a3b2-4b58-9beb-6d15c844668a000","59","2","200.0000",
"055bd049-0d24-41bb-9139-b7b2f3013b6d000","14","","",
"059b72c2-9f70-4ef1-b4fd-3f3939c52a10000","32","1","20.0000",
"05da7518-d90c-44ae-803b-8969b5737654000","25","1","",
"061ad61b-c2d5-4b51-a7bb-191dbb75adf6000","41","3","66.0000",
"06a56cdd-103d-499d-974f-eedf21aa3b0f000","22","","20.0000",
"06c1bd61-b0f2-4567-8eb8-b25d16765208000","25","","",
"070f1ba5-e6cc-4c08-b43e-1343006d3bc2000","35","","100.0000",
"07c1a959-0204-4528-b583-4eda3c3a1c20000","43","1","20.0000",
"08C006A094A0FA88E0500A0AC8641E3E000","47","","60.0000",
"08ed28e9-eb55-48ed-97b6-127c6808c83e000","20","","100.0000",
"0921eed0-fdb7-4d7c-be68-bb4059776517000","217","32","0.0000",
"09e6058c-427e-4499-bcee-f934a8666568000","13","2","",
"0a5fb6fc-8bf0-4b8b-b79f-8e687a632ac9000","149","3","10.0000",
"0ac219cc-85f8-4409-a2bd-cf7cb1b34d1c000","1044","68","50.0000",
"0b815506-8422-4a19-9cee-515d5bd1883d000","886","60","20.0000",
"0ba1ad58-0c42-4d14-8082-796111e79954000","14","2","30.0000",
"0bb34046-35d9-44b5-bd25-18af40cd7e46000","13","","",
"0bd0a30f-1489-4850-aa49-6f2469ad357b000","54","2","15.0000",
"0bee10ed-aaeb-450c-95ff-078d8e3c30cf000","381","26","180.0000",
"0c41ef61-a4d6-425f-af5d-40e5e19feb96000","95","2","50.0000",
"0c4901aa-8ec8-459f-9c4b-9936458402af000","19","","",
"0cc6008c-fb90-4396-a70e-d1bf3ed77312000","56","3","",
"0dcf748f-e257-4eef-8feb-f5ca191856c5000","107","9","20.0000",
"0e898c90-66a9-4c7b-a351-e0061c42393c000","27","","20.0000",
"0ed64e4c-0bb3-44a7-82c1-c2f728155c23000","39","1","30.0000",
"0fbfd1de-9127-484b-a2b5-9d48e82b9642000","630","36","30.0000",
"0fd38f0b-7ff6-4135-b616-af2ac05f63a1000","17","2","39.0000",
"10b385d5-98b4-4315-a0e5-6cd249bcd316000","79","3","30.0000",
"10c03628-9742-465f-98c7-79dc5710ccec000","31","1","50.0000",
"110231ca-633b-4405-a7ff-4b378b18d5bd000","62","","40.0000",
"117442dd-c1a3-442a-b92c-ed69907619b7000","121","","",
"119096de-41ae-433b-a1f7-69f138fddc7f000","20","","",
"119f7523-de42-4b23-bbb2-26933b85242f000","109","","28.0000",
"126500658951293000","143","4","30.0000",
"12cc6961-4cd3-4d40-b515-8060488985f2000","79","3","30.0000",
"12d319ad-bb65-4a42-8eb6-463f1c125cd8000","15","2","100.0000",
"12e4900d-12fb-489f-a138-b42a5868e728000","262","11","25.0000",
"131371842924841000","995","30","200.0000",
"1362e517-a807-4dd1-a72b-42ebaeec889b000","15","1","20.0000",
"136417597805385000","90","8","60.0000",
"136664996689870000","176","10","40.0000",
"137237107678339000","1193","34","50.0000",
"137237108659650000","146","2","60.0000",
"137629218636171000","49","","30.0000",
"138181403279862000","2146","135","90.0000",
"138181403759169000","275","13","99.0000",
"138327387769342000","1421","47","25.0000",
"139288285877887000","31","","60.0000",
"142615308530224000","22","3","30.0000",
"142899443122967000","11","","",
"142899443340103000","38","2","60.0000",
"142899443774245000","54","9","50.0000",
"142899443983969000","30","","30.0000",
"142916619146241000","17","","30.0000",
"144177023159121000","990","107","25.0000",
"145386029118139000","1415","103","60.0000",
"148fadd1-1cdd-47d2-bb03-07fa39849bb8000","27","1","",
"1762724c-e865-4c99-a64c-553d735cbecb000","14","","20.0000",
"17e14c24-4b85-4549-b565-7d0f61929dc3000","51","2","30.0000",
"18040d49-c949-4042-8234-908db72b6bb5000","89","2","20.0000",
"181a01b2-6d9b-418b-8882-932485fd3e01000","23","2","20.0000",
"182dd93c-ce41-4528-a7e1-5a60014094a0000","45","","",
"18557514-c59e-44a3-929b-47d0d3136b57000","93","6","15.0000",
"18a70dff-466e-43f1-9267-63296f9f4ea8000","14","","30.0000",
"18ad7fac-8f63-464b-bfee-872f212bad54000","68","1","30.0000",
"18f11f0b-2198-4690-9628-48c5aa378719000","20","","",
"1a287ac0-4973-40f6-9ecf-d5f2685d07f4000","16","","30.0000",
"1a798258-a94f-4a53-a8e3-8ac154eea988000","91","","15.0000",
"1cb6b92b-2c08-43e9-a334-9b8537796d99000","22","","10.0000",
"1ce48853-f855-4d12-91de-c80e6805e2a1000","35","","15.0000",
"1cf54281-70b4-489b-90e5-58cfe67968b5000","25","1","15.0000",
"1d50737b-78fe-4f97-a558-f94fa0594efc000","19","","",
"1dc73eef-6811-4788-a5d2-a60a6ff156b3000","133","","5.0000",
"1debff78-fb72-4214-b6f3-a7f09573261e000","48","2","30.0000",
"1e4be020-ed50-4a9a-b9bc-c1b64726a71f000","15","2","50.0000",
"1f004d80-c8a2-4266-abc1-8415d70dc496000","24","11","",
"2060b6ee-0cff-4814-92b0-918d73cc4716000","24","","25.0000",
"20843c33-600d-4d91-a968-9192672d9aaa000","37","","25.0000",
"20f68b59-b7dd-46f6-a9e5-63fa1e58b536000","20","2","30.0000",
